Target Title,Similar Title,DBR,Target Growth,Similar Growth,Difference
Twisters,The Metropolitan Opera: Tosca,-25,3.41,1.3,2.1
Twisters,The Metropolitan Opera: Tosca,-24,3.65,1.91,1.74
Twisters,The Metropolitan Opera: Tosca,-23,2.57,2.08,0.49
Twisters,The Metropolitan Opera: Tosca,-22,3.84,1.55,2.29
Twisters,The Metropolitan Opera: Tosca Encore,-20,3.85,3.23,0.62
Twisters,The Metropolitan Opera: Tosca Encore,-19,4.92,3.22,1.71
Twisters,The Metropolitan Opera: Tosca Encore,-18,7.6,9.64,2.04
Twisters,The Monkey,-12,8.07,7.86,0.21
Twisters,The Monkey,-11,8.39,7.83,0.56
Twisters,The Monkey,-10,7.43,6.92,0.51
Twisters,The Monkey,-9,9.45,9.47,0.02
Twisters,The Monkey,-8,10.16,12.31,2.15
Twisters,The Mummy 25th Anniversary Re-Release,-14,8.05,9.07,1.01
Twisters,The Mummy 25th Anniversary Re-Release,-13,5.29,7.65,2.37
Twisters,The Mummy 25th Anniversary Re-Release,-12,8.07,8.06,0.01
Twisters,The Mummy 25th Anniversary Re-Release,-11,8.39,5.78,2.62
Twisters,The Mummy 25th Anniversary Re-Release,-10,7.43,5.12,2.32
Twisters,The Muppet Movie 45th Anniversary,-26,3.28,2.55,0.73
Twisters,The Muppet Movie 45th Anniversary,-25,3.41,3.69,0.29
Twisters,The Muppet Movie 45th Anniversary,-24,3.65,1.84,1.81
Twisters,The Muppet Movie 45th Anniversary,-23,2.57,4.09,1.52
Twisters,The Muppet Movie 45th Anniversary,-21,6.27,4.67,1.6
Twisters,The Muppet Movie 45th Anniversary,-20,3.85,2.95,0.9
Twisters,The Muppet Movie 45th Anniversary,-19,4.92,5.95,1.03
Twisters,The Naked Gun,-12,8.07,10.41,2.34
Twisters,The Naked Gun,-11,8.39,10.19,1.8
Twisters,The Naked Gun,-10,7.43,9.88,2.44
Twisters,The Naked Gun,-9,9.45,11.3,1.85
Twisters,The Naked Gun,-8,10.16,10.25,0.1
Twisters,The Naked Gun,-7,10.56,11.08,0.52
Twisters,The Naked Gun with In-Person Intro from Liam Neeson,-11,8.39,11.11,2.72
Twisters,The Naked Gun with In-Person Intro from Liam Neeson,-10,7.43,8.89,1.45
Twisters,The Naked Gun with In-Person Intro from Liam Neeson,-7,10.56,11.43,0.87
Twisters,The Neverending Story 40th Anniversary,-32,3.25,1.18,2.07
Twisters,The Neverending Story 40th Anniversary,-31,3.13,2.46,0.67
Twisters,The Neverending Story 40th Anniversary,-30,5.22,2.76,2.45
Twisters,The Neverending Story 40th Anniversary,-26,3.28,1.28,2.0
Twisters,The Neverending Story 40th Anniversary,-25,3.41,1.55,1.86
Twisters,The Neverending Story 40th Anniversary,-24,3.65,3.07,0.59
Twisters,The Neverending Story 40th Anniversary,-23,2.57,5.56,2.99
Twisters,The Neverending Story 40th Anniversary,-22,3.84,5.06,1.22
Twisters,The Neverending Story 40th Anniversary,-21,6.27,6.25,0.02
Twisters,The Neverending Story 40th Anniversary,-20,3.85,4.92,1.07
Twisters,The Neverending Story 40th Anniversary,-19,4.92,5.37,0.44
Twisters,The Nightmare Before Christmas Re-Release,-12,8.07,7.95,0.12
Twisters,The Nightmare Before Christmas Re-Release,-11,8.39,7.92,0.48
Twisters,The Nightmare Before Christmas Re-Release,-10,7.43,6.33,1.1
Twisters,The Nightmare Before Christmas Re-Release,-9,9.45,7.29,2.17
Twisters,The Nightmare Before Christmas Re-Release,-8,10.16,7.87,2.28
Twisters,The Nightmare Before Christmas Re-Release,-7,10.56,7.73,2.83
Twisters,The Outrun,-9,9.45,9.82,0.37
Twisters,The Outrun,-8,10.16,11.96,1.8
Twisters,The Outrun,-7,10.56,12.64,2.08
Twisters,The Rocky Horror Picture Show 50th Anniversary,-10,7.43,9.59,2.15
Twisters,The Rocky Horror Picture Show 50th Anniversary,-9,9.45,11.26,1.81
Twisters,The Rocky Horror Picture Show 50th Anniversary,-8,10.16,10.51,0.35
Twisters,The Rocky Horror Picture Show 50th Anniversary,-7,10.56,9.03,1.53
Twisters,The Rocky Horror Picture Show 50th Anniversary,-6,16.3,13.32,2.98
Twisters,The Rocky Horror Picture Show 50th Anniversary,-5,13.39,11.43,1.96
Twisters,The Room Next Door,-19,4.92,7.05,2.13
Twisters,The Room Next Door,-18,7.6,7.23,0.37
Twisters,The Room Next Door,-17,10.03,12.15,2.12
Twisters,The Room Next Door,-16,6.92,9.39,2.47
Twisters,The Room Next Door,-15,4.71,7.5,2.79
Twisters,The Room Next Door,-14,8.05,5.18,2.87
Twisters,The Room Next Door,-12,8.07,8.03,0.04
Twisters,The Room Next Door,-11,8.39,7.76,0.63
Twisters,The Room Next Door,-10,7.43,7.75,0.32
Twisters,The Room Next Door,-9,9.45,9.12,0.34
Twisters,The Room Next Door,-8,10.16,9.59,0.57
Twisters,The Room Next Door,-7,10.56,9.66,0.9
Twisters,The Royal Ballet: The Nutcracker (2024),-31,3.13,3.05,0.07
Twisters,The Royal Ballet: The Nutcracker (2024),-30,5.22,7.98,2.76
Twisters,The Royal Ballet: The Nutcracker (2024),-29,5.65,4.28,1.37
Twisters,The Royal Ballet: The Nutcracker (2024),-16,6.92,6.57,0.36
Twisters,The Royal Ballet: The Nutcracker (2024),-15,4.71,6.96,2.25
Twisters,The Royal Ballet: The Nutcracker (2024),-14,8.05,7.18,0.87
Twisters,The Royal Ballet: The Nutcracker (2024),-13,5.29,6.97,1.68
Twisters,The Royal Ballet: The Nutcracker (2024),-12,8.07,6.96,1.12
Twisters,The Royal Ballet: The Nutcracker (2024),-11,8.39,6.75,1.64
Twisters,The Royal Ballet: The Nutcracker (2024),-10,7.43,5.85,1.58
Twisters,The Running Man,-14,8.05,8.34,0.29
Twisters,The Running Man,-13,5.29,5.85,0.56
Twisters,The Running Man,-12,8.07,7.18,0.89
Twisters,The Running Man,-11,8.39,8.65,0.26
Twisters,The Running Man,-10,7.43,6.27,1.16
Twisters,The Running Man,-9,9.45,8.67,0.78
Twisters,The Running Man,-8,10.16,7.87,2.28
Twisters,The Running Man,-7,10.56,7.71,2.85
Twisters,The Running Man with Edgar Wright In-Person Special Intro,-13,5.29,3.71,1.58
Twisters,The Running Man with Edgar Wright In-Person Special Intro,-12,8.07,9.57,1.5
Twisters,The Running Man with Edgar Wright In-Person Special Intro,-11,8.39,7.11,1.29
Twisters,The Running Man with Edgar Wright In-Person Special Intro,-9,9.45,8.38,1.08
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-37,4.33,2.04,2.29
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-35,3.59,2.89,0.71
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-33,5.35,2.49,2.86
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-32,3.25,6.11,2.85
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-31,3.13,2.87,0.25
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-24,3.65,5.43,1.78
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-23,2.57,1.39,1.17
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-22,3.84,4.03,0.19
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-20,3.85,6.7,2.85
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-19,4.92,5.32,0.39
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-18,7.6,6.98,0.62
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-17,10.03,8.1,1.93
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-16,6.92,6.35,0.57
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-15,4.71,4.96,0.25
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-14,8.05,5.35,2.7
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-13,5.29,7.22,1.93
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-12,8.07,6.28,1.8
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-11,8.39,5.75,2.64
Twisters,The Secret World of Arrietty - Studio Ghibli Fest 2024,-10,7.43,7.55,0.12
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-33,5.35,5.2,0.15
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-32,3.25,5.09,1.83
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-31,3.13,5.28,2.15
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-30,5.22,3.67,1.55
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-29,5.65,4.44,1.21
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-26,3.28,4.71,1.43
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-25,3.41,3.67,0.26
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-24,3.65,3.54,0.12
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-23,2.57,2.39,0.18
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-22,3.84,3.38,0.46
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-21,6.27,4.52,1.75
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-20,3.85,5.18,1.33
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-19,4.92,4.9,0.02
Twisters,The Secret World of Arrietty 15th Anniversary - Studio Ghibli Fest 2025,-18,7.6,9.72,2.12
Twisters,The Senior,-28,3.35,5.55,2.2
Twisters,The Senior,-27,7.93,8.18,0.25
Twisters,The Senior,-26,3.28,6.19,2.91
Twisters,The Senior,-25,3.41,5.1,1.7
Twisters,The Senior,-24,3.65,4.48,0.83
Twisters,The Senior,-13,5.29,7.39,2.11
Twisters,The Senior,-12,8.07,7.01,1.07
Twisters,The Senior,-11,8.39,7.21,1.19
Twisters,The Senior,-10,7.43,5.95,1.49
Twisters,The Senior,-9,9.45,8.12,1.33
Twisters,The Shift,-36,5.6,7.61,2.01
Twisters,The Shift,-35,3.59,4.81,1.21
Twisters,The Shift,-34,4.81,7.0,2.19
Twisters,The Shift,-33,5.35,7.24,1.89
Twisters,The Shift,-24,3.65,4.5,0.85
Twisters,The Shift,-23,2.57,4.9,2.33
Twisters,The Shift,-22,3.84,1.55,2.29
Twisters,The Shift,-21,6.27,6.77,0.5
Twisters,The Shift,-20,3.85,3.27,0.58
Twisters,The Skywalker Saga May The 4th Marathon,-37,4.33,2.03,2.3
Twisters,The Skywalker Saga May The 4th Marathon,-36,5.6,2.97,2.63
Twisters,The Skywalker Saga May The 4th Marathon,-35,3.59,2.87,0.72
Twisters,The Skywalker Saga May The 4th Marathon,-26,3.28,0.66,2.62
Twisters,The Skywalker Saga May The 4th Marathon,-25,3.41,0.49,2.92
Twisters,The Skywalker Saga May The 4th Marathon,-24,3.65,0.66,2.99
Twisters,The Skywalker Saga May The 4th Marathon,-23,2.57,1.64,0.92
Twisters,The Skywalker Saga May The 4th Marathon,-22,3.84,2.14,1.7
Twisters,The Smashing Machine,-9,9.45,9.92,0.47
Twisters,The Smashing Machine,-8,10.16,8.62,1.54
Twisters,The Smashing Machine,-7,10.56,10.52,0.05
Twisters,The Smashing Machine,-5,13.39,10.94,2.45
Twisters,The Smashing Machine,-4,18.04,15.73,2.32
Twisters,The Smashing Machine,-3,29.61,28.09,1.52
Twisters,The Smashing Machine,-2,28.86,27.79,1.07
Twisters,The Sound of Music 60th Anniversary,-37,4.33,2.82,1.51
Twisters,The Sound of Music 60th Anniversary,-36,5.6,3.5,2.1
Twisters,The Sound of Music 60th Anniversary,-35,3.59,2.9,0.69
Twisters,The Sound of Music 60th Anniversary,-34,4.81,3.57,1.25
Twisters,The Sound of Music 60th Anniversary,-33,5.35,2.81,2.54
Twisters,The Sound of Music 60th Anniversary,-32,3.25,1.15,2.11
Twisters,The Sound of Music 60th Anniversary,-31,3.13,2.02,1.11
Twisters,The Sound of Music 60th Anniversary,-30,5.22,2.48,2.74
Twisters,The Sound of Music 60th Anniversary,-26,3.28,3.84,0.56
Twisters,The Sound of Music 60th Anniversary,-25,3.41,3.42,0.02
Twisters,The Sound of Music 60th Anniversary,-24,3.65,5.88,2.23
Twisters,The Sound of Music 60th Anniversary,-23,2.57,2.98,0.41
Twisters,The Sound of Music 60th Anniversary,-22,3.84,2.36,1.48
Twisters,The Substance,-9,9.45,11.12,1.67
Twisters,The Substance,-8,10.16,10.11,0.05
Twisters,The Substance,-7,10.56,11.75,1.19
Twisters,The Substance,-6,16.3,14.69,1.61
Twisters,The Substance,-5,13.39,14.26,0.87
Twisters,The Substance,-4,18.04,18.97,0.92
Twisters,The Substance,-3,29.61,30.77,1.16
Twisters,The Substance: Early Access Screening,-17,10.03,9.12,0.91
Twisters,The Substance: Early Access Screening,-16,6.92,8.25,1.33
Twisters,The Substance: Early Access Screening,-15,4.71,7.36,2.66
Twisters,The Substance: Early Access Screening,-14,8.05,10.64,2.59
Twisters,The Substance: Early Access Screening,-13,5.29,7.67,2.38
Twisters,The Substance: Early Access Screening,-12,8.07,8.67,0.6
Twisters,The Substance: Early Access Screening,-11,8.39,9.81,1.41
Twisters,The Substance: Early Access Screening,-10,7.43,6.75,0.69
Twisters,The Super Mario Bros. Movie,-14,8.05,7.45,0.6
Twisters,The Super Mario Bros. Movie,-13,5.29,7.76,2.47
Twisters,The Super Mario Bros. Movie,-12,8.07,7.11,0.97
Twisters,The Super Mario Bros. Movie,-11,8.39,7.83,0.57
Twisters,The Super Mario Bros. Movie,-10,7.43,6.88,0.56
Twisters,The Super Mario Bros. Movie,-9,9.45,7.84,1.62
Twisters,The Super Mario Bros. Movie,-8,10.16,9.51,0.65
Twisters,The Super Mario Bros. Movie,-7,10.56,9.62,0.94
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-26,3.28,2.9,0.38
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-25,3.41,1.72,1.68
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-24,3.65,1.89,1.76
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-23,2.57,2.9,0.33
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-22,3.84,2.1,1.75
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-21,6.27,3.63,2.64
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-20,3.85,3.18,0.67
Twisters,The Tale of the Princess Kaguya - Studio Ghibli Fest 2024,-19,4.92,3.02,1.91
Twisters,The Toxic Avenger,-23,2.57,5.56,3.0
Twisters,The Toxic Avenger,-22,3.84,4.73,0.89
Twisters,The Toxic Avenger,-21,6.27,5.91,0.36
Twisters,The Toxic Avenger,-20,3.85,5.34,1.49
Twisters,The Toxic Avenger,-19,4.92,7.16,2.24
Twisters,The Toxic Avenger,-18,7.6,4.8,2.8
Twisters,The Toxic Avenger,-16,6.92,5.45,1.47
Twisters,The Toxic Avenger,-15,4.71,5.44,0.73
Twisters,The Toxic Avenger,-14,8.05,10.79,2.74
Twisters,The Toxic Avenger,-12,8.07,8.87,0.8
Twisters,The Toxic Avenger,-11,8.39,5.96,2.43
Twisters,The Toxic Avenger,-10,7.43,7.27,0.17
Twisters,The Twilight Saga: Breaking Dawn - Part 1 (2011) Fathom Rerelease,-26,3.28,1.17,2.11
Twisters,The Twilight Saga: Breaking Dawn - Part 1 (2011) Fathom Rerelease,-25,3.41,1.7,1.7
Twisters,The Twilight Saga: Breaking Dawn - Part 1 (2011) Fathom Rerelease,-24,3.65,1.44,2.21
Twisters,The Twilight Saga: Breaking Dawn - Part 1 (2011) Fathom Rerelease,-23,2.57,1.41,1.15
Twisters,The Twilight Saga: Breaking Dawn - Part 1 (2011) Fathom Rerelease,-22,3.84,1.0,2.84
Twisters,The Twilight Saga: Breaking Dawn - Part 2 (2012) Fathom Rerelease,-26,3.28,2.05,1.23
Twisters,The Twilight Saga: Breaking Dawn - Part 2 (2012) Fathom Rerelease,-25,3.41,1.39,2.02
Twisters,The Twilight Saga: Breaking Dawn - Part 2 (2012) Fathom Rerelease,-24,3.65,1.56,2.09
Twisters,The Twilight Saga: Breaking Dawn - Part 2 (2012) Fathom Rerelease,-23,2.57,1.08,1.49
Twisters,The Twilight Saga: Breaking Dawn - Part 2 (2012) Fathom Rerelease,-22,3.84,1.23,2.61
Twisters,The Twilight Saga: Eclipse (2010) Fathom Rerelease,-26,3.28,0.9,2.38
Twisters,The Twilight Saga: Eclipse (2010) Fathom Rerelease,-25,3.41,1.13,2.28
Twisters,The Twilight Saga: Eclipse (2010) Fathom Rerelease,-24,3.65,1.89,1.76
Twisters,The Twilight Saga: Eclipse (2010) Fathom Rerelease,-23,2.57,1.22,1.35
Twisters,The Twilight Saga: Eclipse (2010) Fathom Rerelease,-22,3.84,1.08,2.76
Twisters,The Twilight Saga: New Moon (2009) Fathom Rerelease,-26,3.28,1.63,1.65
Twisters,The Twilight Saga: New Moon (2009) Fathom Rerelease,-25,3.41,1.37,2.04
Twisters,The Twilight Saga: New Moon (2009) Fathom Rerelease,-24,3.65,0.88,2.77
Twisters,The Twilight Saga: New Moon (2009) Fathom Rerelease,-23,2.57,2.38,0.19
Twisters,The Twilight Saga: New Moon (2009) Fathom Rerelease,-22,3.84,1.51,2.33
Twisters,"The Way, My Way",-17,10.03,12.57,2.54
Twisters,"The Way, My Way",-16,6.92,8.42,1.5
Twisters,"The Way, My Way",-12,8.07,9.47,1.39
Twisters,"The Way, My Way",-11,8.39,7.07,1.33
Twisters,The Whale,-18,7.6,7.43,0.17
Twisters,The Whale,-17,10.03,11.54,1.52
Twisters,The Whale,-16,6.92,5.63,1.29
Twisters,The Wild Robot,-8,10.16,12.76,2.6
Twisters,The Wild Robot,-7,10.56,13.24,2.68
Twisters,The Wild Robot,-6,16.3,14.96,1.34
Twisters,The Wild Robot,-5,13.39,14.29,0.9
Twisters,The Wild Robot,-4,18.04,19.35,1.31
Twisters,The Zone of Interest,-15,4.71,3.87,0.84
Twisters,The Zone of Interest,-14,8.05,8.3,0.24
Twisters,The Zone of Interest,-13,5.29,4.15,1.13
Twisters,Thelma,-8,10.16,10.42,0.27
Twisters,Thelma,-7,10.56,11.95,1.39
Twisters,Thelma,-6,16.3,17.1,0.8
Twisters,Thelma,-5,13.39,11.54,1.85
Twisters,They Call Him OG,-21,6.27,8.59,2.32
Twisters,They Call Him OG,-20,3.85,5.84,1.99
Twisters,They Call Him OG,-19,4.92,5.08,0.16
Twisters,They Call Him OG,-15,4.71,4.86,0.15
Twisters,They Call Him OG,-14,8.05,5.69,2.36
Twisters,They Call Him OG,-13,5.29,3.53,1.76
Twisters,Thor: Love and Thunder,-21,6.27,5.8,0.47
Twisters,Thor: Love and Thunder,-20,3.85,5.33,1.48
Twisters,Thor: Love and Thunder,-19,4.92,4.6,0.32
Twisters,Three Ring Circus: The Lord of The Rings Marathon,-24,3.65,2.0,1.65
Twisters,Three Ring Circus: The Lord of The Rings Marathon,-23,2.57,3.53,0.96
Twisters,Three Ring Circus: The Lord of The Rings Marathon,-22,3.84,2.65,1.19
Twisters,Thrills & Chills - Midsommar,-29,5.65,5.81,0.16
Twisters,Thrills & Chills - Midsommar,-28,3.35,5.88,2.53
Twisters,Thrills & Chills - Midsommar,-27,7.93,6.92,1.01
Twisters,Thrills & Chills - Midsommar,-26,3.28,2.89,0.39
Twisters,Thrills & Chills - Midsommar,-25,3.41,3.34,0.06
Twisters,Thrills & Chills - Midsommar,-24,3.65,2.11,1.54
Twisters,Thrills & Chills - Midsommar,-23,2.57,2.66,0.1
Twisters,Thrills & Chills - Midsommar,-22,3.84,2.58,1.26
Twisters,Thrills & Chills - X,-17,10.03,11.7,1.67
Twisters,Thrills & Chills - X,-16,6.92,7.77,0.85
Twisters,Thrills & Chills - X,-15,4.71,6.23,1.52
Twisters,Thrills & Chills - X,-14,8.05,5.65,2.41
Twisters,Thunderbolts,-21,6.27,8.01,1.74
Twisters,Thunderbolts,-20,3.85,6.38,2.53
Twisters,Thunderbolts,-19,4.92,5.78,0.86
Twisters,Thunderbolts,-18,7.6,6.04,1.56
Twisters,Thunderbolts,-16,6.92,4.61,2.31
Twisters,Thunderbolts,-15,4.71,5.87,1.17
Twisters,Thunderbolts,-14,8.05,5.81,2.24
Twisters,Thunderbolts,-13,5.29,5.42,0.13
Twisters,Thunderbolts,-12,8.07,5.09,2.98
Twisters,Thunderbolts,-11,8.39,5.64,2.75
Twisters,Thunderbolts,-10,7.43,4.53,2.91
Twisters,Thunderbolts IMAX Opening Night Fan Event,-21,6.27,7.57,1.3
Twisters,Thunderbolts IMAX Opening Night Fan Event,-20,3.85,6.12,2.27
Twisters,Thunderbolts IMAX Opening Night Fan Event,-19,4.92,4.98,0.06
Twisters,Tillu Square,-5,13.39,12.91,0.47
Twisters,Tillu Square,-4,18.04,18.11,0.06
Twisters,Tillu Square,-3,29.61,30.15,0.54
Twisters,Tina,-17,10.03,11.63,1.6
Twisters,Tina,-16,6.92,8.19,1.27
Twisters,Tina,-15,4.71,5.77,1.06
Twisters,Tina,-14,8.05,7.53,0.52
Twisters,Tina,-13,5.29,7.99,2.7
Twisters,Tina,-12,8.07,6.58,1.5
Twisters,Titanic 25 Year Anniversary,-6,16.3,16.33,0.03
Twisters,Titanic 25 Year Anniversary,-5,13.39,16.19,2.8
Twisters,Titanic 25 Year Anniversary,-4,18.04,15.26,2.78
Twisters,Tom Petty: Heartbreakers Beach Party,-23,2.57,3.81,1.24
Twisters,Tom Petty: Heartbreakers Beach Party,-22,3.84,3.39,0.45
Twisters,Tom Petty: Heartbreakers Beach Party,-21,6.27,5.02,1.26
Twisters,Tom Petty: Heartbreakers Beach Party,-20,3.85,3.15,0.7
Twisters,Tom Petty: Heartbreakers Beach Party,-19,4.92,3.89,1.03
Twisters,Top Gun: Maverick,-14,8.05,6.55,1.5
Twisters,Top Gun: Maverick,-13,5.29,6.31,1.03
Twisters,Top Gun: Maverick,-12,8.07,6.77,1.3
Twisters,Top Gun: Maverick,-11,8.39,7.61,0.79
Twisters,Top Gun: Maverick,-10,7.43,6.57,0.87
Twisters,Top Gun: Maverick,-9,9.45,9.13,0.32
Twisters,Top Gun: Maverick,-8,10.16,7.45,2.7
Twisters,Top Gun: Maverick,-7,10.56,8.88,1.68
Twisters,Top Gun: Maverick Early Access Event,-12,8.07,10.4,2.33
Twisters,Top Gun: Maverick Early Access Event,-11,8.39,6.35,2.04
Twisters,Top Gun: Maverick Early Access Event,-10,7.43,5.93,1.5
Twisters,Top Gun: Maverick Early Access Event,-9,9.45,7.04,2.41
Twisters,Transformers One,-16,6.92,5.14,1.78
Twisters,Transformers One,-15,4.71,4.65,0.05
Twisters,Transformers One,-14,8.05,7.34,0.72
Twisters,Transformers One,-13,5.29,4.68,0.6
Twisters,Transformers One,-12,8.07,7.93,0.15
Twisters,Transformers One,-11,8.39,8.13,0.27
Twisters,Transformers One,-10,7.43,7.17,0.26
Twisters,Transformers One,-9,9.45,6.78,2.67
Twisters,Transformers One: Early Access Screening,-11,8.39,8.87,0.48
Twisters,Transformers One: Early Access Screening,-10,7.43,9.53,2.09
Twisters,Transformers One: Early Access Screening,-9,9.45,8.82,0.63
Twisters,Transformers One: Early Access Screening,-8,10.16,8.35,1.81
Twisters,Transformers One: Fan Event,-17,10.03,8.41,1.62
Twisters,Transformers One: Fan Event,-16,6.92,7.73,0.81
Twisters,Transformers One: Fan Event,-15,4.71,6.91,2.2
Twisters,Transformers One: Fan Event,-14,8.05,7.36,0.7
Twisters,Transformers One: Fan Event,-13,5.29,6.8,1.51
Twisters,Transformers One: Fan Event,-12,8.07,9.85,1.77
Twisters,Transformers One: Fan Event,-11,8.39,7.85,0.54
Twisters,Transformers One: Fan Event,-10,7.43,7.08,0.36
Twisters,Transformers One: Fan Event,-9,9.45,6.73,2.72
Twisters,Transformers One: Fan Event,-8,10.16,7.87,2.28
Twisters,Transformers: Rise of the Beasts,-16,6.92,3.94,2.98
Twisters,Transformers: Rise of the Beasts,-15,4.71,6.4,1.7
Twisters,Transformers: Rise of the Beasts,-14,8.05,5.35,2.71
Twisters,Transformers: Rise of the Beasts,-13,5.29,5.65,0.37
Twisters,Transformers: Rise of the Beasts,-11,8.39,6.2,2.2
Twisters,Transformers: Rise of the Beasts,-10,7.43,6.77,0.66
Twisters,Transformers: Rise of the Beasts,-9,9.45,7.47,1.99
Twisters,Transformers: Rise of the Beasts,-8,10.16,7.18,2.98
Twisters,Transformers: Rise of the Beasts,-7,10.56,9.36,1.2
Twisters,Transformers: Rise of the Beasts: Early Access Screening,-20,3.85,4.32,0.47
Twisters,Transformers: Rise of the Beasts: Early Access Screening,-19,4.92,6.42,1.5
Twisters,Transformers: Rise of the Beasts: Early Access Screening,-18,7.6,4.8,2.8
Twisters,Transformers: Rise of the Beasts: Early Access Screening,-13,5.29,5.8,0.51
Twisters,Transformers: Rise of the Beasts: Early Access Screening,-12,8.07,6.65,1.42
